file,key,name,demographics,eligibility,safety_ae,score_3
HIDRADENITIS_SUPPURATIVA_NMA_REVIEW.html,NCT01468233,PIONEER II (Kimball 2016),N,N,N,0
HIDRADENITIS_SUPPURATIVA_NMA_REVIEW.html,NCT04242446,BE HEARD I (Kimball 2024),N,N,N,0
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02879305,ASCEND-D,N,N,N,0
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02876835,ASCEND-ND,N,N,N,0
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02648347,PRO2TECT,N,N,N,0
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02892149,INNO2VATE,N,N,N,0
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02052310,HIMALAYAS,N,N,N,0
HIGH_EFFICACY_MS_REVIEW.html,NCT01247324,OPERA-I,N,N,N,0
HIGH_EFFICACY_MS_REVIEW.html,NCT01412333,OPERA-II,N,N,N,0
HIGH_EFFICACY_MS_REVIEW.html,NCT02792218,ASCLEPIOS-I,N,N,N,0
HIGH_EFFICACY_MS_REVIEW.html,NCT02792231,ASCLEPIOS-II,N,N,N,0
HIV_ART_FIRSTLINE_NMA_REVIEW.html,NCT03122262,ADVANCE DTG/TAF,N,N,N,0
HIV_ART_FIRSTLINE_NMA_REVIEW.html,NCT03122262_TDF,ADVANCE DTG/TDF,N,N,N,0
HIV_ART_TIMING_NMA_REVIEW.html,NCT00867048,START (INSIGHT 2015),N,N,N,0
HIV_ART_TIMING_NMA_REVIEW.html,NCT00495651,TEMPRANO (ANRS 12136),N,N,N,0
HIV_ART_TIMING_NMA_REVIEW.html,NCT00074581,HPTN 052 (Cohen 2011/2016),N,N,N,0
HIV_LA_PREP_NMA_REVIEW.html,NCT02720094,HPTN 083,N,N,N,0
HIV_LA_PREP_NMA_REVIEW.html,NCT03164564,HPTN 084,N,N,N,0
HIV_LA_PREP_NMA_REVIEW.html,NCT04994509,PURPOSE-1,N,N,N,0
HIV_LA_PREP_NMA_REVIEW.html,NCT04925752,PURPOSE-2,N,N,N,0
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT02720094,HPTN 083,N,N,N,0
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT03164564,HPTN 084,N,N,N,0
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT02842086,DISCOVER (F/TAF vs F/TDF),N,N,N,0
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00091936,SAPiT (Karim 2010+2011),N,N,N,0
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00108862,STRIDE / ACTG A5221 (Havlir 2011),N,N,N,0
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00226434,CAMELIA (Blanc 2011),N,N,N,0
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT03675256,KEN-SHE bivalent,N,N,N,0
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT03675256_NONAV,KEN-SHE nonavalent,N,N,N,0
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT02834637,DoRIS 1d-vs-3d bivalent,N,N,N,0
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT00122681,PATRICIA Cervarix 3-dose,N,N,N,0
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT00092534,FUTURE II Gardasil-4 3-dose,N,N,N,0
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT03675256,KEN SHE single-dose (Barnabas 2022),N,N,N,0
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT01448109,ADRENAL (Venkatesh 2018),N,N,N,0
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT00625209,APROCCHSS (Annane 2018),N,N,N,0
HYDROCORTISONE_SEPTIC_SHOCK_NMA_REVIEW.html,NCT00670254,HYPRESS (Keh 2016),N,N,N,0
IL23_PSA_NMA_REVIEW.html,NCT03675308,KEEPsAKE-1,N,N,N,0
IL23_PSA_NMA_REVIEW.html,NCT03671148,KEEPsAKE-2,N,N,N,0
IL23_PSA_NMA_REVIEW.html,NCT03162796,DISCOVER-1,N,N,N,0
IL23_PSA_NMA_REVIEW.html,NCT03158285,DISCOVER-2,N,N,N,0
IL23_PSORIASIS_REVIEW.html,NCT02207231,VOYAGE 1,N,N,N,0
IL23_PSORIASIS_REVIEW.html,NCT02684370,UltIMMa-1,N,N,N,0
IL23_PSORIASIS_REVIEW.html,NCT01722331,reSURFACE 1,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT02207231,VOYAGE 1,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT02684370,UltIMMa-1,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01474512,UNCOVER-1,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01597245,UNCOVER-2,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01646177,UNCOVER-3,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01365455,ERASURE,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01358578,FIXTURE,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT03536884,BE RADIANT,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT03370133,BE VIVID,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT03412747,BE SURE,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT02207244,VOYAGE 2,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT02684357,UltIMMa-2,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01708590,AMAGINE-1,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01722331,reSURFACE-1,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01729754,reSURFACE-2,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT01708603,AMAGINE-2,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT02074982,CLEAR,N,N,N,0
IL_PSORIASIS_NMA_REVIEW.html,NCT03410992,BE READY,N,N,N,0
INAVOLISIB_BC_REVIEW.html,NCT04191499,INAVO120,N,N,N,0
INCLISIRAN_REVIEW.html,NCT03397121,ORION-9,N,N,N,0
INCLISIRAN_REVIEW.html,NCT03399370,ORION-10,N,N,N,0
INCLISIRAN_REVIEW.html,NCT03400800,ORION-11,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT03954834,SURPASS-1,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT03987919,SURPASS-2,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT02054897,SUSTAIN-1,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT01885208,SUSTAIN-3,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT02648204,SUSTAIN-7,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT00518882,LEAD-6,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT01624259,AWARD-6,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT00318461,LEAD-2,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT01720446,SUSTAIN-6,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT01144338,EXSCEL,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT02863419,PIONEER-4,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT02607865,PIONEER-3,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT01930188,SUSTAIN-2,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT03882970,SURPASS-3,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT03730662,SURPASS-4,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT04039503,SURPASS-5,N,N,N,0
INCRETINS_T2D_NMA_REVIEW.html,NCT04537923,SURPASS-6,N,N,N,0
INSULIN_ICODEC_REVIEW.html,NCT04460885,ONWARDS-1,N,N,N,0
INSULIN_ICODEC_REVIEW.html,NCT04770532,ONWARDS-2,N,N,N,0
INSULIN_ICODEC_REVIEW.html,NCT04795531,ONWARDS-3,N,N,N,0
INTENSIVE_BP_REVIEW.html,NCT01206062_SENIOR,SPRINT-SENIOR,N,N,N,0
INTENSIVE_BP_REVIEW.html,NCT01206062_CKD,SPRINT-CKD,N,N,N,0
INTENSIVE_BP_REVIEW.html,NCT00000620,ACCORD-BP,N,N,N,0
INTENSIVE_BP_REVIEW.html,NCT03015311,STEP,N,N,N,0
INTENSIVE_BP_REVIEW.html,NCT00059306,SPS3-BP,N,N,N,0
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02578680,KEYNOTE-189,N,N,N,0
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02775435,KEYNOTE-407,N,N,N,0
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02366143,IMpower150,N,N,N,0
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT03164616,POSEIDON,N,N,N,0
IPTACOPAN_IGAN_REVIEW.html,NCT04578834,APPLAUSE-IgAN,N,N,N,0
JAK_RA_REVIEW.html,NCT01710358,RA-BEAM,N,N,N,0
JAK_RA_REVIEW.html,NCT02675426,SELECT-NEXT,N,N,N,0
JAK_RA_REVIEW.html,NCT02889796,FINCH-1,N,N,N,0
JAK_UC_REVIEW.html,NCT01465763,OCTAVE Induction 1,N,N,N,0
JAK_UC_REVIEW.html,NCT02819635,U-ACHIEVE Induction,N,N,N,0
JAK_UC_REVIEW.html,NCT02914522,SELECTION Induction A,N,N,N,0
JAKI_AD_NMA_REVIEW.html,NCT03349060,JADE-MONO-1,N,N,N,0
JAKI_AD_NMA_REVIEW.html,NCT03575871,JADE-MONO-2,N,N,N,0
JAKI_AD_NMA_REVIEW.html,NCT03569293,Measure Up 1,N,N,N,0
JAKI_AD_NMA_REVIEW.html,NCT03607422,Measure Up 2,N,N,N,0
JAKI_AD_NMA_REVIEW.html,NCT03334396,BREEZE-AD1,N,N,N,0
JAKI_AD_NMA_REVIEW.html,NCT03334422,BREEZE-AD2,N,N,N,0
JAKI_AD_REVIEW.html,NCT03349060,JADE MONO-1,N,N,N,0
JAKI_AD_REVIEW.html,NCT03575871,JADE MONO-2,N,N,N,0
JAKI_AD_REVIEW.html,NCT03569293,MEASURE-UP 1,N,N,N,0
JAKI_AD_REVIEW.html,NCT03607422,MEASURE-UP 2,N,N,N,0
JAKI_RA_NMA_REVIEW.html,NCT00853385,ORAL-Standard,N,N,N,0
JAKI_RA_NMA_REVIEW.html,NCT01710358,RA-BEAM,N,N,N,0
JAKI_RA_NMA_REVIEW.html,NCT02629159,SELECT-Compare,N,N,N,0
JAKI_RA_NMA_REVIEW.html,NCT02889796,FINCH-1,N,N,N,0
KARXT_SCZ_REVIEW.html,NCT04659161,EMERGENT-2,N,N,N,0
KARXT_SCZ_REVIEW.html,NCT04738123,EMERGENT-3,N,N,N,0
KRAS_G12C_NMA_REVIEW.html,NCT04303780,CodeBreaK 200,N,N,N,0
KRAS_G12C_NMA_REVIEW.html,NCT04685135,KRYSTAL-12,N,N,N,0
LEBRIKIZUMAB_AD_REVIEW.html,NCT04146363,ADvocate1,N,N,N,0
LEBRIKIZUMAB_AD_REVIEW.html,NCT04178967,ADvocate2,N,N,N,0
LEBRIKIZUMAB_AD_REVIEW.html,NCT04250337,ADhere,N,N,N,0
LENACAPAVIR_PREP_REVIEW.html,NCT04994509,PURPOSE-1,N,N,N,0
LENACAPAVIR_PREP_REVIEW.html,NCT04925752,PURPOSE-2,N,N,N,0
LIPID_HUB_REVIEW.html,NCT01492361,REDUCE-IT,N,N,N,0
LIPID_HUB_REVIEW.html,NCT02104817,STRENGTH,N,N,N,0
LIPID_HUB_REVIEW.html,NCT01169259,VITAL,N,N,N,0
LIPID_HUB_REVIEW.html,NCT01841944,OMEMI,N,N,N,0
LIPID_HUB_REVIEW.html,NCT02944682,RESPECT-EPA,N,N,N,0
LU_PSMA_MCRPC_REVIEW.html,NCT03511664,VISION,N,N,N,0
LU_PSMA_MCRPC_REVIEW.html,NCT04689828,PSMAfore,N,N,N,0
MALARIA_ACT_NMA_REVIEW.html,NCT01704508,Bandim AL-vs-DP,N,N,N,0
MALARIA_ACT_NMA_REVIEW.html,NCT06076213,TES2022 DRC,N,N,N,0
MALARIA_ACT_NMA_REVIEW.html,NCT04565184,Yaounde TES Cameroon,N,N,N,0
MALARIA_ACT_NMA_REVIEW.html,NCT05192265,Nigeria PA-vs-AL,N,N,N,0
MALARIA_ACT_NMA_REVIEW.html,NCT04767191,Siaya-Bungoma TES Kenya,N,N,N,0
MALARIA_VACCINE_NMA_REVIEW.html,NCT00866619,"RTS,S/AS01 Phase 3",N,N,N,0
MALARIA_VACCINE_NMA_REVIEW.html,NCT03896724,R21/Matrix-M Phase 2b (Datoo 2021),N,N,N,0
MALARIA_VACCINE_NMA_REVIEW.html,NCT04704830,R21/Matrix-M Phase 3 (Datoo 2024),N,N,N,0
MALARIA_VACCINES_NMA_REVIEW.html,NCT00866619,"RTS,S Phase 3",N,N,N,0
MALARIA_VACCINES_NMA_REVIEW.html,NCT03896724,R21 Phase 2b,N,N,N,0
MALARIA_VACCINES_NMA_REVIEW.html,NCT04704830,R21 Phase 3,N,N,N,0
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT02589782,TB-PRACTECAL (BPaLM vs SOC),N,N,N,0
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT02333799,Nix-TB (BPaL single-arm XDR-TB),N,N,N,0
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT03086486,ZeNix (BPaL dose-finding),N,N,N,0
MDRTB_BPAL_REVIEW.html,NCT02333799,Nix-TB,N,N,N,0
MDRTB_BPAL_REVIEW.html,NCT03086486,ZeNix,N,N,N,0
MDRTB_BPAL_REVIEW.html,NCT02589782,TB-PRACTECAL,N,N,N,0
MEDITERRANEAN_DIET_CV_NMA_REVIEW.html,LEGACY-ISRCTN-35739639-PREDIMED,PREDIMED (Estruch 2018 reanalysis),N,N,N,0
MEDITERRANEAN_DIET_CV_NMA_REVIEW.html,NCT00924937,CORDIOPREV (Delgado-Lista 2022),N,N,N,0
MEDITERRANEAN_DIET_CV_NMA_REVIEW.html,LEGACY-ISRCTN-89898870-PREDIMEDPLUS,PREDIMED-Plus (Salas-Salvado 2024),N,N,N,0
MENTAL_HEALTH_FRIENDSHIP_BENCH_REVIEW.html,LEGACY-PACTR-FRIENDSHIP-BENCH,Friendship Bench Zimbabwe,N,N,N,0
MHEALTH_ART_ADHERENCE_REVIEW.html,NCT00830622,WelTel Kenya 1,N,N,N,0
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03461757,ACHIEVE I,N,N,N,0
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03235479,ACHIEVE II,N,N,N,0
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT02867709,SAMURAI,N,N,N,0
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03872453,Rimegepant Study 303,N,N,N,0
MIRIKIZUMAB_UC_REVIEW.html,NCT03518086,LUCENT-1,N,N,N,0
MIRIKIZUMAB_UC_REVIEW.html,NCT03524092,LUCENT-2,N,N,N,0
MIRVETUXIMAB_OVARIAN_REVIEW.html,NCT04209855,MIRASOL,N,N,N,0
MITAPIVAT_THALASSEMIA_REVIEW.html,NCT04770753,ENERGIZE,N,N,N,0
MITRAL_FUNCMR_REVIEW.html,NCT01626079,COAPT,N,N,N,0
MITRAL_FUNCMR_REVIEW.html,NCT01920698,MITRA-FR,N,N,N,0
MITRAL_FUNCMR_REVIEW.html,NCT02444338,RESHAPE-HF2,N,N,N,0
MM_1L_NMA_REVIEW.html,NCT02252172,MAIA,N,N,N,0
MM_1L_NMA_REVIEW.html,NCT02195479,ALCYONE,N,N,N,0
MM_1L_NMA_REVIEW.html,NCT02541383,CASSIOPEIA,N,N,N,0
MM_1L_NMA_REVIEW.html,NCT03319667,IMROZ,N,N,N,0
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT02998528,CheckMate-816,N,N,N,0
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03425643,KEYNOTE-671,N,N,N,0
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03800134,AEGEAN,N,N,N,0
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT02878330,Nirsevimab Phase 2b,N,N,N,0
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT03979313,MELODY,N,N,N,0
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT05437510,HARMONIE,N,N,N,0
OBESITY_DRUGS_NMA_REVIEW.html,NCT04184622,SURMOUNT-1,N,N,N,0
OBESITY_DRUGS_NMA_REVIEW.html,NCT03548935,STEP 1,N,N,N,0
OBESITY_DRUGS_NMA_REVIEW.html,NCT01272219,SCALE Obesity,N,N,N,0
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02151981,AURA3,N,N,N,0
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02296125,FLAURA,N,N,N,0
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02511106,ADAURA,N,N,N,0
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT04035486,FLAURA2,N,N,N,0
PAH_THERAPY_NMA_REVIEW.html,NCT04576988,STELLAR,N,N,N,0
PAH_THERAPY_NMA_REVIEW.html,NCT01106014,GRIPHON,N,N,N,0
PAH_THERAPY_NMA_REVIEW.html,NCT00810693,PATENT-1,N,N,N,0
PAH_THERAPY_NMA_REVIEW.html,NCT00660179,SERAPHIN,N,N,N,0
PARP_ARPI_MCRPC_REVIEW.html,NCT03732820,PROpel,N,N,N,0
PARP_ARPI_MCRPC_REVIEW.html,NCT03748641,MAGNITUDE,N,N,N,0
PARP_ARPI_MCRPC_REVIEW.html,NCT03395197,TALAPRO-2,N,N,N,0
PARP_OVARIAN_REVIEW.html,NCT01844986,SOLO-1,N,N,N,0
PARP_OVARIAN_REVIEW.html,NCT02477644,PAOLA-1,N,N,N,0
PARP_OVARIAN_REVIEW.html,NCT02655016,PRIMA,N,N,N,0
PATISIRAN_POLYNEUROPATHY_REVIEW.html,NCT01960348,APOLLO,N,N,N,0
PATISIRAN_POLYNEUROPATHY_REVIEW.html,NCT03759379,HELIOS-A,N,N,N,0
PBC_PPAR_REVIEW.html,NCT04526665,ELATIVE,N,N,N,0
PBC_PPAR_REVIEW.html,NCT04620733,RESPONSE,N,N,N,0
PCSK9_LIPID_NMA_REVIEW.html,NCT00202878,IMPROVE-IT,N,N,N,0
PCSK9_LIPID_NMA_REVIEW.html,NCT01764633,FOURIER,N,N,N,0
PCSK9_LIPID_NMA_REVIEW.html,NCT01663402,ODYSSEY-OUTCOMES,N,N,N,0
PCSK9_LIPID_NMA_REVIEW.html,NCT02993406,CLEAR-OUTCOMES,N,N,N,0
PEDIATRIC_HIV_ART_NMA_REVIEW.html,NCT02259127,"ODYSSEY (DTG vs SOC, paeds)",N,N,N,0
PEDIATRIC_HIV_ART_NMA_REVIEW.html,LEGACY-ISRCTN-69078957-CHAPAS-3,CHAPAS-3 (NRTI backbone in paeds),N,N,N,0
PEDIATRIC_HIV_ART_NMA_REVIEW.html,LEGACY-ISRCTN-24791884-ARROW,ARROW (clinical vs lab monitoring),N,N,N,0
PEGCETACOPLAN_GA_REVIEW.html,NCT03525613,OAKS-PM,N,N,N,0
PEGCETACOPLAN_GA_REVIEW.html,NCT03525600,DERBY-PM,N,N,N,0
PEGCETACOPLAN_GA_REVIEW.html,NCT03525613_PEOM,OAKS-PEOM,N,N,N,0
PEGCETACOPLAN_GA_REVIEW.html,NCT03525600_PEOM,DERBY-PEOM,N,N,N,0
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT02196038,REHAB-HF (Kitzman 2021),N,N,N,0
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT01072500,LIFE (Pahor 2014),N,N,N,0
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT00871715,ICARE (Winstein 2016),N,N,N,0
PI3K_AKT_BC_REVIEW.html,NCT02437318,SOLAR-1,N,N,N,0
PI3K_AKT_BC_REVIEW.html,NCT04305496,CAPItello-291,N,N,N,0
PI3K_AKT_BC_REVIEW.html,NCT04191499,INAVO120,N,N,N,0
PNEUMONIA_AMOXICILLIN_DURATION_REVIEW.html,LEGACY-ISRCTN-76888927-CAP-IT,CAP-IT (Bielicki 2021),N,N,N,0
POLYCYTHEMIA_VERA_NMA_REVIEW.html,NCT01243944,RESPONSE (Vannucchi 2015),N,N,N,0
POLYCYTHEMIA_VERA_NMA_REVIEW.html,NCT02038036,RESPONSE-2 (Passamonti 2017),N,N,N,0
POLYCYTHEMIA_VERA_NMA_REVIEW.html,NCT01949805,PROUD-PV (Gisslinger 2020),N,N,N,0
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,NCT04341662,E-MOTIVE (PPH bundle),N,N,N,0
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,LEGACY-ISRCTN-76912190-WOMAN,WOMAN trial (TXA for PPH),N,N,N,0
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,LEGACY-ISRCTN-95444399-CHAMPION,CHAMPION (heat-stable carbetocin),N,N,N,0
PPH_BUNDLE_NMA_REVIEW.html,NCT00872469,WOMAN,N,N,N,0
PPH_BUNDLE_NMA_REVIEW.html,NCT03475342,WOMAN-2,N,N,N,0
PPH_BUNDLE_NMA_REVIEW.html,NCT04341662,E-MOTIVE,N,N,N,0
PREGNANCY_HIV_VESTED_REVIEW.html,NCT03048422,IMPAACT 2010 / VESTED,N,N,N,0
PREGNANCY_IRON_FCM_REVIEW.html,LEGACY-ANZCTR-12618001268235-FCM,Pasricha 2023 Malawi (FCM vs oral iron),N,N,N,0
PRIMAQUINE_GAMETOCYTE_DR_REVIEW.html,NCT01365598,Eziefula 2014 Uganda,N,N,N,0
PRIMAQUINE_GAMETOCYTE_DR_REVIEW.html,NCT02174900,SAFEPRIM Burkina Faso,N,N,N,0
PSA_BIOLOGICS_NMA_REVIEW.html,NCT01695239,SPIRIT-P1,N,N,N,0
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03158285,DISCOVER-2,N,N,N,0
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03895203,BE OPTIMAL,N,N,N,0
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03104400,SELECT-PsA 1,N,N,N,0
RCC_1L_NMA_REVIEW.html,NCT03141177,CheckMate 9ER,N,N,N,0
RCC_1L_NMA_REVIEW.html,NCT02853331,KEYNOTE-426,N,N,N,0
RCC_1L_NMA_REVIEW.html,NCT02811861,CLEAR,N,N,N,0
RCC_1L_NMA_REVIEW.html,NCT02231749,CheckMate 214,N,N,N,0
RESMETIROM_MASH_REVIEW.html,NCT03900429,MAESTRO-NASH,N,N,N,0
RISANKIZUMAB_CD_REVIEW.html,NCT03105128,ADVANCE,N,N,N,0
RISANKIZUMAB_CD_REVIEW.html,NCT03104413,MOTIVATE,N,N,N,0
RISANKIZUMAB_CD_REVIEW.html,NCT03105102,FORTIFY,N,N,N,0
ROMOSOZUMAB_OP_REVIEW.html,NCT01575834,FRAME,N,N,N,0
ROMOSOZUMAB_OP_REVIEW.html,NCT01631214,ARCH,N,N,N,0
ROMOSOZUMAB_OP_REVIEW.html,NCT02186171,BRIDGE,N,N,N,0
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT00241644,Rotarix Africa (Madhi 2010),N,N,N,0
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT00362648,RotaTeq Africa (Armah 2010),N,N,N,0
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT02145000,Rotasiil ROSE Niger (Isanaka 2017),N,N,N,0
RSV_VACCINE_OLDER_REVIEW.html,NCT05035212,RENOIR,N,N,N,0
RSV_VACCINE_OLDER_REVIEW.html,NCT04886596,AReSVi-006,N,N,N,0
RSV_VACCINE_OLDER_REVIEW.html,NCT05127434,ConquerRSV,N,N,N,0
RUSFERTIDE_PV_REVIEW.html,NCT05210790,VERIFY,N,N,N,0
SAM_SIMPLIFIED_PROTOCOL_REVIEW.html,NCT04698070,OptiMA Niger (ComPAS vs Standard),N,N,N,0
SCD_DISEASE_MOD_NMA_REVIEW.html,NCT01966731,"REACH (hydroxyurea, Africa)",N,N,N,0
SCD_DISEASE_MOD_NMA_REVIEW.html,NCT01179217,L-glutamine (Endari),N,N,N,0
SCD_DISEASE_MOD_NMA_REVIEW.html,NCT03745287,CLIMB-121 (exa-cel/Casgevy),N,N,N,0
SCHISTOSOMIASIS_ARPRAZIQUANTEL_REVIEW.html,NCT03845140,L-PZQ ODT (arpraziquantel) phase 3,N,N,N,0
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03548935,STEP-1,N,N,N,0
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03611582,STEP-3,N,N,N,0
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03693430,STEP-5,N,N,N,0
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03552757,STEP-2,N,N,N,0
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01691521,MENSA,N,N,N,0
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01287039,Castro-2015-Resliz,N,N,N,0
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01928771,SIROCCO,N,N,N,0
SEVERE_ASTHMA_NMA_REVIEW.html,NCT02414854,QUEST,N,N,N,0
SEVERE_ASTHMA_NMA_REVIEW.html,NCT03347279,NAVIGATOR,N,N,N,0
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-50258054-AQUAMAT,AQUAMAT (IV artesunate vs IV quinine),N,N,N,0
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-69856593-FEAST,FEAST (fluid bolus severe sepsis),N,N,N,0
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-84086586-TRACT,TRACT (transfusion threshold anaemic),N,N,N,0
SGLT2_HF_REVIEW.html,NCT03036124,DAPA-HF,N,N,N,0
SGLT2_HF_REVIEW.html,NCT03057977,EMPEROR-Reduced,N,N,N,0
SGLT2_HF_REVIEW.html,NCT03057951,EMPEROR-Preserved,N,N,N,0
SGLT2_HF_REVIEW.html,NCT03619213,DELIVER,N,N,N,0
SGLT2_HF_REVIEW.html,NCT03521934,SOLOIST-WHF,N,N,N,0
SGLT2_MACE_CVOT_REVIEW.html,NCT01131676,EMPA-REG OUTCOME,N,N,N,0
SGLT2_MACE_CVOT_REVIEW.html,NCT01032629,CANVAS,N,N,N,0
SGLT2_MACE_CVOT_REVIEW.html,NCT01730534,DECLARE-TIMI 58,N,N,N,0
SGLT2_MACE_CVOT_REVIEW.html,NCT01986881,VERTIS-CV,N,N,N,0
SGLT2I_HF_NMA_REVIEW.html,NCT03036124,DAPA-HF,N,N,N,0
SGLT2I_HF_NMA_REVIEW.html,NCT03057977,EMPEROR-Reduced,N,N,N,0
SGLT2I_HF_NMA_REVIEW.html,NCT03057951,EMPEROR-Preserved,N,N,N,0
SGLT2I_HF_NMA_REVIEW.html,NCT03619213,DELIVER,N,N,N,0
SGLT2I_HF_NMA_REVIEW.html,NCT03521934,SOLOIST-WHF,N,N,N,0
SGLT2I_HF_NMA_REVIEW.html,NCT03315143,SCORED,N,N,N,0
