severity,code,review,scope,ncts,message
P1,R06,MM_BISPECIFIC_BROAD_NMA_REVIEW,review,,"Random-effects log-OR pool (2.091, k=5) diverges from median publishedHR (0.700) by |Δlog|=1.09"
P1,R06,MM_BISPECIFIC_TRISPECIFIC_REVIEW,review,,"Random-effects log-OR pool (1.606, k=2) diverges from median publishedHR (0.650) by |Δlog|=0.90"
P1,R06,NEUROENDOCRINE_PITUITARY_NMA_REVIEW,review,,"Random-effects log-OR pool (13.900, k=7) diverges from median publishedHR (3.330) by |Δlog|=1.43"
P1,R06,NF1_MEKi_NMA_REVIEW,review,,"Random-effects log-OR pool (15.932, k=5) diverges from median publishedHR (4.750) by |Δlog|=1.21"
P1,R06,NSCLC_TARGETED_RARE_DRIVER_REVIEW,review,,"Random-effects log-OR pool (2.567, k=3) diverges from median publishedHR (0.660) by |Δlog|=1.36"
P1,R06,OBESITY_DUAL_TRIPLE_AGONIST_REVIEW,review,,"Random-effects log-OR pool (8.007, k=10) diverges from median publishedHR (3.050) by |Δlog|=0.97"
P1,R06,OPIOID_INDUCED_CONSTIPATION_REVIEW,review,,"Random-effects log-OR pool (2.935, k=10) diverges from median publishedHR (1.730) by |Δlog|=0.53"
P1,R06,OUD_NEW_AGENTS_NMA_REVIEW,review,,"Random-effects log-OR pool (4.269, k=10) diverges from median publishedHR (1.730) by |Δlog|=0.90"
P1,R06,PARP_OVARIAN_REVIEW,review,,"Random-effects log-OR pool (0.191, k=3) diverges from median publishedHR (0.590) by |Δlog|=1.13"
P1,R06,PBC_NEW_AGENTS_REVIEW,review,,"Random-effects log-OR pool (18.166, k=8) diverges from median publishedHR (7.070) by |Δlog|=0.94"
P1,R06,PCSK9_INHIBITORS_CV_REVIEW,review,,"Random-effects log-OR pool (6.028, k=10) diverges from median publishedHR (3.650) by |Δlog|=0.50"
P1,R06,PEDIATRIC_HF_DAPA_NMA_REVIEW,review,,"Random-effects log-OR pool (0.430, k=10) diverges from median publishedHR (0.710) by |Δlog|=0.50"
P1,R06,PEDIATRIC_PSORIASIS_BIOLOGIC_NMA_REVIEW,review,,"Random-effects log-OR pool (34.677, k=3) diverges from median publishedHR (8.240) by |Δlog|=1.44"
P1,R06,PERIPHERAL_DCB_PAD_NMA_REVIEW,review,,"Random-effects log-OR pool (2.198, k=8) diverges from median publishedHR (1.320) by |Δlog|=0.51"
P1,R06,PFA_AF_PULSED_FIELD_REVIEW,review,,"Random-effects log-OR pool (0.455, k=5) diverges from median publishedHR (1.500) by |Δlog|=1.19"
P1,R06,PFIC_CHOLESTATIC_PRURITUS_NMA_REVIEW,review,,"Random-effects log-OR pool (23.829, k=8) diverges from median publishedHR (4.000) by |Δlog|=1.78"
P1,R06,PNH_NEW_COMPLEMENT_REVIEW,review,,"Random-effects log-OR pool (5.667, k=6) diverges from median publishedHR (1.080) by |Δlog|=1.66"
P1,R06,POEM_ACHALASIA_NMA_REVIEW,review,,"Random-effects log-OR pool (2.251, k=10) diverges from median publishedHR (1.220) by |Δlog|=0.61"
P1,R06,POST_COVID_THERAPY_NMA_REVIEW,review,,"Random-effects log-OR pool (2.932, k=10) diverges from median publishedHR (1.390) by |Δlog|=0.75"
P1,R06,PRESBYOPIA_NEW_NMA_REVIEW,review,,"Random-effects log-OR pool (17.556, k=10) diverges from median publishedHR (6.670) by |Δlog|=0.97"
P1,R06,PRURIGO_NODULARIS_NMA_REVIEW,review,,"Random-effects log-OR pool (5.287, k=10) diverges from median publishedHR (2.500) by |Δlog|=0.75"
P1,R06,PSA_BIOLOGICS_REVIEW,review,,"Random-effects log-OR pool (4.500, k=4) diverges from median publishedHR (2.040) by |Δlog|=0.79"
P1,R06,RECURRENT_PERICARDITIS_NMA_REVIEW,review,,"Random-effects log-OR pool (0.173, k=8) diverges from median publishedHR (0.300) by |Δlog|=0.55"
P1,R06,SCD_NEW_THERAPY_BROAD_NMA_REVIEW,review,,"Random-effects log-OR pool (2.872, k=8) diverges from median publishedHR (0.970) by |Δlog|=1.09"
P1,R06,SEVERE_ASTHMA_NMA_REVIEW,review,,"Random-effects log-OR pool (0.211, k=5) diverges from median publishedHR (0.500) by |Δlog|=0.86"
P1,R06,SMA_TREATMENTS_BROAD_REVIEW,review,,"Random-effects log-OR pool (6.851, k=4) diverges from median publishedHR (0.930) by |Δlog|=2.00"
P1,R06,T1D_CLOSED_LOOP_NMA_REVIEW,review,,"Random-effects log-OR pool (3.121, k=5) diverges from median publishedHR (11.000) by |Δlog|=1.26"
P1,R06,TB_BPaL_NEW_NMA_REVIEW,review,,"Random-effects log-OR pool (9.943, k=7) diverges from median publishedHR (1.270) by |Δlog|=2.06"
P1,R06,TRICUSPID_TEER_TMVR_NMA_REVIEW,review,,"Random-effects log-OR pool (3.519, k=9) diverges from median publishedHR (1.820) by |Δlog|=0.66"
P1,R06,TTP_NEW_AGENTS_NMA_REVIEW,review,,"Random-effects log-OR pool (5.026, k=10) diverges from median publishedHR (1.520) by |Δlog|=1.20"
P1,R06,VT_ABLATION_NEW_NMA_REVIEW,review,,"Random-effects log-OR pool (0.425, k=10) diverges from median publishedHR (0.710) by |Δlog|=0.51"
